trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1097,False,"{'a': 0.5, 'e': 0.035160783925058677}",30,12,30.70663655177105,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.034791161409064505}",30,11,34.54153022082035,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.03442325772658014}",25,19,14.621198090016836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.034057066241309795}",25,14,20.72676019231531,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.033692580328908074}",20,13,1.6695470487649198,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.03332979337710963}",20,13,14.646469149519373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.032968698785856884}",30,13,31.292671304417247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.032609289967425764}",30,15,26.974490997240608,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.03225156034654953}",25,9,28.252895080871824,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.03189550336054072}",20,6,24.776458825048575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.03154111245941113}",30,17,22.054964543567596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.03118838110598996}",25,12,21.461570162761994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.030837302776040073}",20,9,19.838077978152274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.030487870958372378}",25,10,20.980833139344817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.030140079154958387}",20,16,7.083093227627728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.02979392088104093}",20,1,32.6387228888394,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.029449389665243055}",20,11,16.73429977866133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.029106479049675116}",20,0,34.24877857825895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 0.028765182590040086}",30,20,18.475775794950106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.028425493855737078}",25,19,13.032487949783059,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.028087406429963106}",20,8,15.17487278981652,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.0277509139098131}",25,15,17.85570853348643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.027416009906378182}",30,14,31.400922907969335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.027082688044842224}",20,16,7.204321619163674,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.026750941964576683}",25,13,10.249598442783261,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.02642076531923376}",30,12,-4.988508707019338,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1123,False,"{'a': 0.5, 'e': 0.026092151776837862}",20,8,-19.673206624119576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1124,False,"{'a': 0.5, 'e': 0.0257650950198754}",20,1,29.19382023747579,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.025439588745382942}",20,9,20.81101219503887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.025115626665033697}",25,8,29.777024523749958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.024793202505222416}",25,19,14.269108041626275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.02447231000714863}",20,12,17.14401674448839,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.024152942926898315}",20,15,9.232590877981583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.023835095035523973}",20,0,34.30519839646961,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.023518760119123117}",20,12,16.46165374226336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.023203931978915206}",20,11,17.317074215722556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.02289060443131704}",25,11,24.27916222429611,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.02257877130801661}",25,10,26.261974412805237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.022268426456045425}",20,11,16.191616449088304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.02195956373784934}",30,3,45.78207353245413,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.021652177031357876}",25,12,23.877058703715782,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.021346260230052073}",20,13,12.847523106082958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.02104180724303086}",25,9,23.388918538262896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.02073881199507597}",20,9,22.160619354121117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.020437268426715425}",35,21,29.03828921161725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.020137170494285577}",25,17,17.873608221321145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.019838512169991728}",30,18,20.606239039262405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.019541287441967363}",25,17,1.6134584301949022,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.019245490314331974}",20,12,13.177374120181721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.01895111480724751}",20,13,13.021937308678526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.01865815495697346}",35,15,31.612091258383327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.018366604815920583}",25,18,15.044320679180439,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.018076458452703302}",20,2,34.40762052472377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.01778770995219075}",20,5,29.33627985884906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.017500353415556513}",30,24,12.744109409629896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.01721438296032708}",35,20,24.807774217495727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.016929792720428966}",20,14,13.414524177965172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.016646576846234603}",20,7,22.69001490674949,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.016364729504606917}",30,16,28.154034363160346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.016084244878942677}",20,16,6.249002237368387,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.01580511716921459}",25,11,30.176386827446528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.015527340592012181}",25,12,23.79775335249962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.015250909380581422}",20,6,22.412826997809407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.014975817784863189}",20,13,11.868977235562983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.0147020600715305}",25,13,26.179932645524815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.014429630524024581}",20,14,11.082715152962487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.014158523442589757}",25,19,11.954191870785184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.013888733144307181}",20,13,13.422000321437705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.013620253963127413}",25,3,40.86427444530219,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.013353080249901877}",20,6,27.757271466675387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.013087206372413169}",35,12,38.77682096745402,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.012822626715404274}",20,15,10.03659039292052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.012559335680606666}",20,9,18.398570241146196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.012297327686767324}",25,12,26.19212720777406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.012036597169674666}",20,16,8.733406682317323,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.011777138582183417}",20,6,13.470208528741505,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.01151894639423842}",20,10,17.89835687211219,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.011262015092897395}",20,12,16.90923139099298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.011006339182352672}",25,10,29.25007360149034,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.010751913183951894}",25,11,25.77938243030743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.010498731636217711}",25,16,18.89867305208355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.01024678909486647}",35,13,39.852696158616595,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.009996080132825911}",25,13,22.187477734530997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,6,37.03363209381552,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,12,15.688687732819929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,13,30.419958980455963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,8,22.641968732517352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,8,22.63081913529224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,13,14.454770588898986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,8,43.964634325268825,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,11,24.711743988974494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,3,34.27031418768703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,11,30.28273789799327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
